application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason,dti_ratio
APP401876,FC01863,2024-07-29,BNPL,Website,Android,38.0,Male,Tier 3,Gig Worker,23423.0,108.0,715.0,63,Verified,4900.0,4600.0,3,19.35,1583.0,Approved,1,15.3,3.0,0.0,0.0,0,0,6,4.0,,0.0046108525807966
APP401810,FC00472,2024-03-03,BNPL,Mobile App,Not Captured,35.0,Female,Tier 1,Salaried,35052.0,435.0,873.0,33,Verified,6600.0,6300.0,1,15.46,6381.0,Approved,1,14.0,0.0,0.0,0.0,0,0,7,10.0,,0.0124101335159192
APP400020,FC05738,2024-05-05,Two Wheeler Loan,Partner Merchant,Android,28.0,Male,Tier 1,Salaried,38523.0,3651.0,737.0,32,Verified,103800.0,66200.0,18,22.61,4371.0,Approved,0,,,,,0,0,5,6.0,,0.0947745502686706
APP404091,FC01121,17/06/24,Two Wheeler Loan,DSA Agent,Android,33.0,Male,Tier 1,Gig Worker,20502.0,3122.0,634.0,66,Verified,135300.0,,36,25.52,,Under Review,0,,,,,0,1,3,7.0,,0.1522778265535069
APP402104,FC01844,26/12/23,BNPL,Website,iOS,38.0,Male,Tier 1,Self Employed,15961.0,10974.0,712.0,90,Verified,2200.0,,6,20.7,,Rejected,0,,,,,0,0,3,5.0,Income below threshold,0.6875509053317461
APP403871,FC02057,2023-11-13,BNPL,Mobile App,Android,21.0,Female,Tier 2,Salaried,48632.0,9689.0,632.0,63,Verified,2400.0,2200.0,6,27.92,397.0,Approved,1,7.2,1.0,112.0,1.0,0,0,4,,,0.1992309590393156
APP403198,FC00313,2023-12-26,BNPL,Mobile App,Android,40.0,Male,Tier 3,Gig Worker,23832.0,3292.0,809.0,26,Pending,8200.0,8200.0,1,19.09,8330.0,Approved,1,4.5,1.0,65.0,0.0,0,0,9,6.0,,0.1381336018798254
APP404794,FC01328,2024-11-03,Personal Loan,Mobile App,iOS,25.0,Male,Tier 2,Salaried,49531.0,13756.0,677.0,3,Verified,233800.0,,36,25.03,,Under Review,0,,,,,0,0,3,,,0.2777250610728634
APP400296,FC02550,2023-09-23,Two Wheeler Loan,DSA Agent,Not Captured,40.0,Male,Tier 1,Self Employed,67483.0,3401.0,602.0,23,Verified,97000.0,,18,26.46,,Rejected,0,,,,,0,1,1,4.0,Income below threshold,0.0503978779840848
APP401681,FC05135,23-05-2024,Credit Line,Partner Merchant,Android,38.0,Male,Tier 2,Self Employed,5000.0,1052.0,779.0,143,Verified,68900.0,,24,19.41,,Rejected,0,,,,,0,0,8,5.0,KYC mismatch,0.2104
APP406186,FC04069,2024-01-24,Personal Loan,Mobile App,iOS,34.0,Male,Tier 1,Gig Worker,38732.0,17276.0,610.0,21,Verified,239300.0,,24,26.45,,Under Review,0,,,,,0,1,7,,,0.4460394505834968
APP403912,FC00564,2023-09-14,Small Business Loan,Mobile App,Android,60.0,Male,Tier 1,Self Employed,101281.0,4518.0,728.0,47,Verified,507500.0,,18,18.74,,Rejected,0,,,,,0,1,1,8.0,Low credit score,0.0446085642914268
APP402420,FC01168,2024-05-27,BNPL,Partner Merchant,Android,40.0,Female,Tier 2,Salaried,,20071.0,753.0,24,Verified,4000.0,3400.0,6,20.38,601.0,Approved,1,6.8,0.0,42.0,0.0,1,2,7,,,
APP403446,FC04199,2024-04-18,Personal Loan,Mobile App,Not Captured,39.0,Female,Tier 2,Salaried,52818.0,1287.0,675.0,44,Verified,170600.0,,48,22.81,,Rejected,0,,,,,0,0,5,,High existing obligations,0.024366693172782
APP402216,FC00079,2024-05-12,BNPL,Website,iOS,24.0,Male,Tier 1,Salaried,49578.0,4461.0,864.0,72,Verified,5800.0,4600.0,6,16.61,804.0,Approved,1,0.7,6.0,0.0,0.0,0,2,3,6.0,,0.0899794263584654
APP403667,FC04001,2024-02-09,BNPL,Partner Merchant,Android,31.0,Male,Tier 1,Salaried,49195.0,613.0,689.0,32,Verified,4900.0,,6,21.37,,Under Review,0,,,,,0,1,4,,,0.0124606159162516
APP404588,FC04727,2024-05-21,Personal Loan,Mobile App,Android,29.0,Male,Tier 1,Self Employed,20653.0,7306.0,767.0,40,Pending,92600.0,,12,19.9,,Rejected,0,,,,,0,2,4,,Income below threshold,0.3537500605238948
APP401399,FC04832,2024-04-02,Small Business Loan,Mobile App,iOS,22.0,Male,Tier 2,Salaried,19618.0,3514.0,771.0,13,Verified,540600.0,355900.0,24,19.83,18084.0,Approved,1,18.1,23.0,0.0,0.0,0,0,7,7.0,,0.1791212152105209
APP405228,FC02019,2024-04-26,Two Wheeler Loan,Website,Android,49.0,Male,Tier 1,Self Employed,,4105.0,657.0,57,Verified,86400.0,,6,22.69,,Under Review,0,,,,,0,2,9,,,
APP402068,FC03668,2024-02-17,Personal Loan,Mobile App,iOS,28.0,Female,Tier 3,Salaried,97312.0,6592.0,688.0,10,Verified,256600.0,,12,22.99,,Under Review,0,,,,,0,2,12,8.0,,0.0677408747122657
APP406476,FC00189,2024-07-19,Two Wheeler Loan,Mobile App,Android,34.0,Female,Tier 1,Self Employed,,17090.0,800.0,17,Verified,75700.0,,6,21.01,,Rejected,0,,,,,0,1,9,,Low credit score,
APP403114,FC02193,2023-09-10,Personal Loan,Partner Merchant,Android,39.0,Female,Tier 2,Salaried,63829.0,5727.0,,36,Verified,208400.0,,6,21.22,,Under Review,0,,,,,0,2,3,,,0.0897241065973147
APP406664,FC01084,2023-10-20,BNPL,Website,Android,46.0,Male,Tier 3,Gig Worker,30355.0,306.0,881.0,41,Verified,7900.0,7900.0,6,16.28,1380.0,Approved,1,6.1,3.0,0.0,0.0,0,0,8,6.0,,0.0100807115796409
APP403678,FC00649,2024-05-01,BNPL,Mobile App,Android,32.0,Female,Tier 1,Gig Worker,33836.0,172.0,,25,Failed,10400.0,,3,18.17,,Under Review,0,,,,,0,0,7,10.0,,0.0050833431847736
APP404315,FC01526,2024-04-25,BNPL,Mobile App,Not Captured,28.0,Male,Tier 1,Self Employed,5000.0,13510.0,708.0,49,Verified,8900.0,,6,23.75,,Rejected,0,,,,,0,0,6,,Thin credit file,2.702
APP403099,FC01667,2024-07-30,Personal Loan,Website,Android,41.0,Female,Tier 1,Salaried,81936.0,2247.0,737.0,47,Verified,90000.0,90000.0,48,21.79,2825.0,Approved,1,11.6,18.0,0.0,0.0,0,2,5,10.0,,0.0274238429994141
APP403442,FC02361,2024-05-02,Credit Line,Mobile App,Android,46.0,Female,Tier 1,Gig Worker,30935.0,1472.0,649.0,26,Verified,239000.0,239000.0,36,26.25,9661.0,Approved,0,,,,,0,0,11,9.0,,0.0475836431226765
APP403949,FC05326,09/08/24,Personal Loan,Referral,Android,31.0,Male,Tier 1,Gig Worker,27276.0,3696.0,701.0,38,Verified,300900.0,229300.0,12,22.91,21562.0,Approved,1,6.8,8.0,0.0,0.0,0,0,5,7.0,,0.1355037395512538
APP403653,FC00430,2024-07-26,Small Business Loan,Partner Merchant,Android,41.0,Female,Tier 3,Self Employed,5540.0,3152.0,708.0,31,Verified,465100.0,,6,22.17,,Rejected,0,,,,,0,0,7,,Income below threshold,0.5689530685920577
APP406343,FC02459,25/12/23,Small Business Loan,Partner Merchant,iOS,44.0,Female,Tier 1,Self Employed,51247.0,21.0,756.0,38,Verified,485800.0,485800.0,18,17.04,29692.0,Approved,1,2.9,13.0,0.0,0.0,0,0,6,,,0.0004097800846878
APP400149,FC01817,2024-01-12,BNPL,Mobile App,Android,40.0,Female,Tier 1,Salaried,70885.0,8292.0,672.0,46,Verified,2400.0,2400.0,6,24.09,429.0,Approved,1,2.4,2.0,0.0,0.0,0,0,3,7.0,,0.1169782041334556
APP404107,FC03496,2023-09-15,Credit Line,Referral,Android,31.0,Male,Tier 1,Salaried,78348.0,15524.0,795.0,52,Verified,273200.0,,24,20.48,,Under Review,0,,,,,0,1,7,9.0,,0.1981416245468933
APP403980,FC00203,2024-01-09,Personal Loan,Website,Android,41.0,Female,Tier 2,Salaried,90881.0,896.0,844.0,46,Verified,175900.0,163700.0,12,19.5,15125.0,Approved,1,13.5,4.0,0.0,0.0,0,2,4,,,0.0098590464453516
APP406448,FC03264,2024-08-09,Small Business Loan,Mobile App,iOS,31.0,Male,Tier 1,Salaried,47826.0,1595.0,751.0,102,Verified,1000.0,800.0,24,23.9,42.0,Approved,1,2.2,20.0,0.0,0.0,0,2,7,7.0,,0.0333500606364738
APP400682,FC02732,2024-11-19,BNPL,Mobile App,iOS,28.0,Male,Tier 3,Salaried,51162.0,2563.0,805.0,18,Verified,7800.0,7300.0,3,15.39,2496.0,Approved,0,,,,,0,2,4,,,0.0500957742074195
APP404447,FC05446,2024-07-06,Personal Loan,Referral,iOS,39.0,Male,Tier 2,Salaried,22398.0,9378.0,896.0,13,Verified,194800.0,154900.0,36,14.91,5363.0,Approved,1,9.3,16.0,0.0,0.0,0,0,5,,,0.4186980980444683
APP406483,FC05113,2023-12-21,Credit Line,DSA Agent,iOS,39.0,Male,Tier 2,Student,15356.0,1822.0,729.0,50,Verified,191200.0,,48,19.75,,Rejected,0,,,,,0,0,8,,KYC mismatch,0.1186506902839281
APP405239,FC01321,2024-02-25,BNPL,DSA Agent,iOS,32.0,Male,Tier 2,Salaried,40819.0,6126.0,704.0,58,Verified,7500.0,,3,22.01,,Rejected,0,,,,,0,0,11,3.0,Low credit score,0.1500771699453685
APP402173,FC03931,08-01-2024,Credit Line,Partner Merchant,Android,35.0,Male,Tier 1,Salaried,79479.0,2819.0,602.0,22,Verified,212400.0,,24,27.02,,Rejected,0,,,,,0,0,12,,Income below threshold,0.0354684885315617
APP402227,FC04330,2023-10-26,Credit Line,Website,Android,28.0,Female,Tier 1,Salaried,69980.0,5393.0,593.0,37,Verified,239200.0,,6,27.69,,Under Review,0,,,,,0,0,7,10.0,,0.0770648756787653
APP401269,FC01886,2024-11-16,Personal Loan,DSA Agent,Android,32.0,Female,Tier 3,Salaried,42701.0,4099.0,683.0,19,Pending,180300.0,,48,25.71,,Rejected,0,,,,,0,2,5,,Low credit score,0.0959930680780309
APP402996,FC04601,2024-06-05,Personal Loan,Mobile App,Android,39.0,Female,Tier 2,Gig Worker,26424.0,4441.0,755.0,31,Verified,22000.0,20100.0,18,20.13,1303.0,Approved,1,33.9,8.0,0.0,0.0,0,2,7,2.0,,0.1680669088707236
APP404271,FC01979,28-11-2023,Personal Loan,DSA Agent,Android,24.0,Female,Tier 2,Student,5000.0,3835.0,556.0,71,Verified,216300.0,,24,27.32,,Rejected,0,,,,,0,1,10,6.0,High existing obligations,0.767
APP403344,FC05032,2024-02-26,BNPL,Partner Merchant,Android,36.0,Male,Tier 3,Gig Worker,27242.0,4501.0,672.0,70,Failed,2200.0,2200.0,1,20.69,2238.0,Approved,1,13.1,1.0,0.0,0.0,0,1,3,4.0,,0.1652228177079509
APP405276,FC03358,26-01-2024,Personal Loan,Partner Merchant,Android,33.0,Male,Tier 1,Self Employed,63485.0,5056.0,684.0,16,Failed,129200.0,,6,25.34,,Under Review,0,,,,,0,0,3,6.0,,0.07964086004568
APP403289,FC02808,2024-04-23,Credit Line,Referral,iOS,44.0,Female,Tier 1,Salaried,,5002.0,738.0,22,Verified,262200.0,260900.0,36,21.66,9918.0,Approved,1,9.7,18.0,0.0,0.0,1,1,3,,,
APP404345,FC03035,2024-07-16,Small Business Loan,Partner Merchant,Android,30.0,Male,Tier 2,Self Employed,11964.0,2548.0,707.0,87,Verified,426900.0,,36,21.23,,Under Review,0,,,,,0,0,6,8.0,,0.212972250083584
APP400973,FC05317,2023-09-29,Small Business Loan,Mobile App,Android,18.0,Male,Tier 1,Self Employed,46018.0,17911.0,819.0,32,Verified,274100.0,274100.0,6,19.16,48270.0,Approved,1,63.7,2.0,0.0,0.0,0,2,2,5.0,,0.3892172628102047
APP402136,FC05552,2024-02-10,Two Wheeler Loan,Partner Merchant,Android,27.0,Male,Tier 1,Salaried,,21750.0,691.0,13,Verified,101700.0,,12,25.14,,Rejected,0,,,,,0,1,8,7.0,KYC mismatch,
APP405053,FC04230,2024-01-18,Small Business Loan,Mobile App,Not Captured,31.0,Female,Tier 2,Salaried,71741.0,1195.0,693.0,38,Verified,404400.0,349100.0,24,24.26,18503.0,Approved,0,,,,,0,2,13,,,0.0166571416623688
APP405313,FC00530,2024-09-19,Two Wheeler Loan,DSA Agent,Android,36.0,Male,Tier 1,Self Employed,51229.0,3987.0,695.0,98,Verified,72000.0,66400.0,12,22.28,6224.0,Approved,0,,,,,0,1,3,8.0,,0.0778270120439594
APP404914,FC00745,2024-10-02,Credit Line,Referral,iOS,48.0,Female,Tier 1,Salaried,70671.0,22119.0,795.0,35,Verified,223700.0,172200.0,18,19.39,11102.0,Approved,1,20.5,3.0,0.0,0.0,0,1,4,3.0,,0.3129855244725559
APP405569,FC02301,2024-07-17,Personal Loan,Mobile App,Android,40.0,Female,Tier 1,Salaried,50177.0,409.0,,18,Verified,187100.0,187100.0,12,19.47,17284.0,Approved,1,7.3,3.0,0.0,0.0,0,2,2,,,0.008151144946888
APP401412,FC01197,2023-11-19,Personal Loan,Referral,Android,19.0,Female,Tier 3,Salaried,81801.0,8945.0,622.0,85,Verified,119600.0,95200.0,6,22.22,16911.0,Approved,1,4.2,3.0,49.0,0.0,0,0,6,,,0.1093507414334788
APP403703,FC01437,2024-07-04,Two Wheeler Loan,Mobile App,Not Captured,40.0,Male,Tier 1,Gig Worker,,5298.0,716.0,13,Verified,97400.0,92900.0,6,21.72,16479.0,Approved,1,8.8,5.0,0.0,0.0,0,1,4,6.0,,
APP401808,FC02095,2024-09-02,Credit Line,Website,iOS,34.0,Male,Tier 1,Salaried,25052.0,9687.0,,64,Verified,257300.0,218000.0,24,21.61,11267.0,Approved,1,26.4,21.0,0.0,0.0,0,1,5,6.0,,0.3866757145138113
APP403201,FC02969,2023-10-08,BNPL,Partner Merchant,Not Captured,40.0,Female,Tier 1,Salaried,46864.0,3047.0,731.0,31,Pending,7200.0,7200.0,3,20.07,2481.0,Approved,1,6.6,2.0,0.0,0.0,0,1,8,2.0,,0.0650179242062137
APP402342,FC04895,2024-07-18,Personal Loan,Mobile App,Android,30.0,Female,Tier 2,Self Employed,77121.0,3125.0,793.0,38,Verified,164800.0,159800.0,12,22.94,15029.0,Approved,1,13.6,2.0,0.0,0.0,0,0,6,7.0,,0.040520740135631
APP405734,FC04161,2024-07-30,Personal Loan,Referral,Android,29.0,Male,Tier 2,Self Employed,49356.0,8023.0,,27,Verified,248600.0,,6,25.36,,Under Review,0,,,,,0,3,8,6.0,,0.1625536915471269
APP402337,FC03093,07-02-2024,Credit Line,Referral,Android,25.0,Female,Tier 3,Salaried,36944.0,11424.0,621.0,27,Verified,195500.0,,48,27.18,,Rejected,0,,,,,0,0,6,,Income below threshold,0.3092247726288437
APP401786,FC00474,2024-02-15,Personal Loan,Referral,Android,23.0,Male,Tier 1,Gig Worker,30308.0,12574.0,750.0,9,Verified,85200.0,51000.0,48,18.34,1507.0,Approved,0,,,,,0,1,9,,,0.41487396067045
APP403728,FC04523,31-05-2024,Personal Loan,Mobile App,Android,32.0,Female,Tier 1,Gig Worker,48235.0,823.0,820.0,16,Verified,135200.0,106800.0,18,18.27,6828.0,Approved,1,8.3,2.0,0.0,0.0,0,0,7,7.0,,0.0170622991603607
APP403775,FC00745,2024-06-10,Two Wheeler Loan,Partner Merchant,iOS,27.0,Male,Tier 1,Self Employed,5000.0,500.0,821.0,36,Verified,92700.0,68500.0,48,17.41,1991.0,Approved,1,6.1,16.0,0.0,0.0,0,1,4,7.0,,0.1
APP404958,FC03904,2023-12-02,Credit Line,Website,Android,33.0,Male,Tier 1,Salaried,68416.0,6347.0,719.0,30,Verified,204200.0,,36,19.8,,Under Review,0,,,,,0,2,4,6.0,,0.0927706969130028
APP404044,FC00175,2023-11-10,Small Business Loan,Mobile App,Android,35.0,Female,Tier 1,Gig Worker,26898.0,2380.0,740.0,120,Verified,405700.0,306000.0,36,20.97,11524.0,Approved,1,9.9,13.0,0.0,0.0,0,1,4,9.0,,0.088482415049446
APP402682,FC00637,2023-11-04,BNPL,Website,Android,39.0,Male,Tier 1,Salaried,,4264.0,714.0,20,Verified,4000.0,3100.0,1,24.75,3164.0,Approved,1,8.8,0.0,0.0,0.0,0,2,8,,,
APP404731,FC01944,2023-11-19,Credit Line,Referral,Not Captured,43.0,Female,Tier 1,Student,10966.0,9163.0,707.0,20,Verified,122300.0,,36,20.78,,Rejected,0,,,,,0,0,6,8.0,KYC mismatch,0.8355827101951486
APP403822,FC04099,2023-10-23,Small Business Loan,Mobile App,iOS,46.0,Male,Tier 3,Salaried,18034.0,1381.0,776.0,28,Verified,122100.0,97300.0,6,21.08,17228.0,Approved,1,4.8,4.0,0.0,0.0,0,0,7,,,0.0765775756903626
APP406954,FC02256,2024-05-20,Personal Loan,Website,Android,31.0,Male,Tier 1,Self Employed,5000.0,2697.0,751.0,24,Verified,119200.0,,6,18.71,,Rejected,0,,,,,0,0,8,4.0,KYC mismatch,0.5394
APP402551,FC05115,2024-10-11,Personal Loan,Mobile App,Android,32.0,Male,Tier 1,Self Employed,87119.0,11166.0,728.0,71,Verified,32200.0,28400.0,24,23.25,1491.0,Approved,1,14.7,13.0,0.0,0.0,0,3,7,,,0.1281695152607353
APP406116,FC02941,2024-01-22,BNPL,Mobile App,Not Captured,19.0,Male,Tier 1,Gig Worker,44784.0,2595.0,673.0,86,Verified,12700.0,10800.0,3,25.51,3754.0,Approved,1,4.9,1.0,35.0,0.0,0,1,7,7.0,,0.0579448017148981
APP405490,FC01266,2024-06-06,Small Business Loan,Mobile App,iOS,28.0,Female,Tier 1,Salaried,38788.0,2837.0,631.0,26,Verified,179000.0,,24,24.35,,Rejected,0,,,,,0,0,8,,Income below threshold,0.0731411776838197
APP406962,FC03357,2024-04-18,Personal Loan,Partner Merchant,Android,26.0,Male,Tier 3,Self Employed,54954.0,1804.0,683.0,36,Pending,62900.0,,48,26.89,,Rejected,0,,,,,0,0,8,5.0,Income below threshold,0.0328274556902136
APP404319,FC02296,2023-11-22,BNPL,DSA Agent,Android,25.0,Male,Tier 1,Self Employed,,909.0,710.0,9,Verified,6700.0,,6,21.31,,Rejected,0,,,,,0,0,8,4.0,High existing obligations,
APP402105,FC04660,07-11-2023,Small Business Loan,DSA Agent,iOS,38.0,Male,Tier 3,Self Employed,28499.0,10073.0,,23,Verified,353500.0,273700.0,48,20.54,8408.0,Approved,1,10.6,15.0,0.0,0.0,0,0,5,9.0,,0.3534509982806414
APP406391,FC01450,2023-12-17,Two Wheeler Loan,Mobile App,Android,30.0,Male,Tier 1,Salaried,48380.0,443.0,763.0,50,Verified,109700.0,71200.0,24,21.18,3665.0,Approved,1,50.7,9.0,0.0,0.0,0,0,5,,,0.0091566763125258
APP403953,FC03862,2024-11-16,BNPL,Mobile App,Android,18.0,Male,Tier 3,Salaried,71723.0,20733.0,693.0,40,Verified,11500.0,,6,24.97,,Rejected,0,,,,,0,1,7,8.0,High existing obligations,0.2890704515985109
APP402198,FC02905,2024-01-25,Small Business Loan,Mobile App,Android,23.0,Male,Tier 2,Salaried,,363.0,736.0,60,Verified,574300.0,451700.0,12,20.76,42007.0,Approved,1,7.2,2.0,0.0,0.0,0,0,9,10.0,,
APP401554,FC00293,2024-09-03,Credit Line,Website,Android,30.0,Male,Tier 2,Salaried,38095.0,4836.0,737.0,29,Verified,96600.0,,48,22.03,,Under Review,0,,,,,0,1,3,,,0.1269457934112088
APP400722,FC04826,2023-09-05,Credit Line,Mobile App,Not Captured,24.0,Female,Tier 2,Self Employed,23985.0,5819.0,683.0,49,Verified,135100.0,135100.0,18,24.58,9050.0,Approved,1,4.4,0.0,54.0,0.0,0,0,3,7.0,,0.242609964561184
APP403031,FC00900,2023-09-01,BNPL,Partner Merchant,iOS,37.0,Male,Tier 1,Gig Worker,33461.0,2521.0,681.0,30,Verified,9100.0,,3,22.7,,Rejected,0,,,,,0,0,9,8.0,Low credit score,0.0753414422760826
APP401371,FC02090,2023-12-21,Two Wheeler Loan,Website,Android,45.0,Male,Tier 1,Salaried,58398.0,4758.0,625.0,24,Verified,139200.0,127900.0,36,26.15,5163.0,Approved,1,8.4,14.0,44.0,0.0,0,0,3,7.0,,0.0814753929929107
APP404419,FC03163,2024-09-08,BNPL,Partner Merchant,Android,46.0,Male,Tier 1,Self Employed,5000.0,26.0,730.0,70,Verified,6900.0,5800.0,1,20.85,5901.0,Approved,1,15.2,1.0,0.0,0.0,0,1,5,,,0.0052
APP404866,FC00977,2024-09-14,Personal Loan,Partner Merchant,Android,41.0,Male,Tier 1,Salaried,48569.0,6247.0,750.0,46,Verified,62900.0,62900.0,18,19.49,4058.0,Approved,1,3.6,14.0,0.0,0.0,0,1,7,10.0,,0.1286211369391999
APP402832,FC01191,2024-08-09,Credit Line,Partner Merchant,Android,18.0,Male,Tier 3,Self Employed,,243.0,636.0,35,Verified,313100.0,,18,25.92,,Rejected,0,,,,,0,0,4,3.0,Low credit score,
APP401102,FC05722,2023-12-26,BNPL,Website,Android,37.0,Female,Tier 3,Salaried,65664.0,12830.0,647.0,17,Verified,8700.0,8400.0,6,23.72,1498.0,Approved,1,13.7,3.0,100.0,1.0,0,0,8,,,0.1953886452241715
APP404059,FC04268,2023-12-18,Personal Loan,Referral,Android,29.0,Female,Tier 2,Self Employed,87113.0,9640.0,713.0,50,Verified,11300.0,,36,24.15,,Under Review,0,,,,,0,0,6,7.0,,0.1106608657720432
APP401488,FC03480,2024-07-05,BNPL,Mobile App,iOS,35.0,Female,Tier 1,Self Employed,24106.0,2749.0,594.0,40,Verified,3300.0,,1,26.34,,Rejected,0,,,,,0,0,3,,KYC mismatch,0.1140379988384634
APP401805,FC02128,2024-11-19,BNPL,Referral,iOS,42.0,Female,Tier 2,Student,5000.0,11334.0,694.0,42,Verified,2500.0,,6,22.46,,Rejected,0,,,,,0,0,5,10.0,KYC mismatch,2.2668
APP404999,FC01307,2024-01-06,Small Business Loan,Referral,Android,24.0,Female,Tier 2,Student,11495.0,3064.0,833.0,48,Verified,724100.0,647700.0,6,18.34,113797.0,Approved,0,,,,,0,2,9,,,0.2665506742061766
APP403773,FC00006,2024-11-23,Credit Line,Mobile App,Android,39.0,Female,Tier 3,Salaried,51173.0,5319.0,780.0,33,Verified,256900.0,229400.0,24,17.79,11429.0,Approved,1,5.8,17.0,0.0,0.0,1,0,5,,,0.10394153166709
APP402921,FC02587,2024-02-26,Two Wheeler Loan,Partner Merchant,Android,38.0,Male,Tier 3,Self Employed,65810.0,355.0,687.0,28,Verified,50900.0,49800.0,12,21.6,4651.0,Approved,1,21.5,1.0,0.0,0.0,0,1,4,8.0,,0.0053943169731043
APP400781,FC04176,03-08-2024,Credit Line,Partner Merchant,Android,34.0,Male,Tier 2,Salaried,5000.0,2147.0,670.0,46,Verified,161100.0,,36,24.87,,Under Review,0,,,,,0,1,5,6.0,,0.4294
APP406362,FC01476,2024-06-30,Two Wheeler Loan,Partner Merchant,Android,26.0,Male,Tier 1,Self Employed,80571.0,2415.0,818.0,67,Verified,85000.0,75500.0,12,18.33,6934.0,Approved,1,23.2,4.0,0.0,0.0,0,1,5,8.0,,0.0299735636891685
APP400550,FC05117,15-11-2023,Two Wheeler Loan,Partner Merchant,Android,26.0,Male,Tier 1,Salaried,78001.0,1145.0,651.0,68,Verified,74500.0,74500.0,18,23.97,4968.0,Approved,0,,,,,0,1,2,5.0,,0.0146792989833463
APP401415,FC01080,2024-09-30,Personal Loan,Mobile App,Android,27.0,Male,Tier 1,Gig Worker,8862.0,10529.0,668.0,65,Verified,276100.0,,6,24.64,,Rejected,0,,,,,0,1,5,7.0,High existing obligations,1.1881065222297449
APP400618,FC02572,2024-10-14,Personal Loan,Website,iOS,39.0,Female,Tier 1,Salaried,76510.0,9460.0,663.0,27,Pending,118900.0,,18,23.37,,Rejected,0,,,,,0,1,10,5.0,KYC mismatch,0.1236439681087439
APP402197,FC00449,2024-09-10,Two Wheeler Loan,Mobile App,iOS,31.0,Female,Tier 1,Self Employed,86496.0,4081.0,716.0,30,Verified,69700.0,,18,21.47,,Under Review,0,,,,,0,1,8,3.0,,0.0471813725490196
APP401184,FC05179,2023-11-06,BNPL,DSA Agent,Android,33.0,Female,Tier 1,Salaried,34086.0,5181.0,616.0,8,Verified,8800.0,6300.0,3,26.5,2193.0,Approved,0,,,,,0,1,10,8.0,,0.1519978876958282
APP405153,FC05097,01-11-2024,Two Wheeler Loan,DSA Agent,Android,33.0,Female,Tier 3,Gig Worker,20425.0,2138.0,691.0,35,Verified,64700.0,,6,22.84,,Under Review,0,,,,,0,0,6,7.0,,0.1046756425948592
APP401492,FC00845,2024-10-15,Personal Loan,Mobile App,Android,18.0,Male,Tier 3,Salaried,6411.0,5232.0,821.0,60,Verified,160200.0,,36,18.56,,Rejected,0,,,,,0,0,5,,Income below threshold,0.8160973327094057
APP400367,FC04188,2024-01-09,Personal Loan,Partner Merchant,Android,35.0,Female,Tier 3,Gig Worker,15882.0,84.0,681.0,25,Verified,372100.0,372100.0,12,23.32,35063.0,Approved,1,8.5,6.0,0.0,0.0,0,1,5,10.0,,0.0052890064223649
APP404206,FC02214,2024-03-19,BNPL,Website,iOS,34.0,Male,Tier 3,Salaried,57154.0,7590.0,,129,Verified,11000.0,,6,27.05,,Rejected,0,,,,,0,0,4,6.0,KYC mismatch,0.1327991041746859
APP403554,FC02012,2024-06-16,Personal Loan,Mobile App,Android,29.0,Male,Tier 3,Salaried,68487.0,20.0,735.0,36,Verified,166800.0,166800.0,24,21.3,6756.0,Approved,1,10.6,14.0,0.0,0.0,0,0,13,,,0.0002920262239549
APP401828,FC01254,2023-12-28,BNPL,Partner Merchant,Android,39.0,Female,Tier 1,Salaried,80832.0,6281.0,704.0,57,Pending,8100.0,,3,21.56,,Rejected,0,,,,,0,1,11,9.0,KYC mismatch,0.0777043745051464
APP402866,FC05624,03-03-2024,BNPL,DSA Agent,Android,28.0,Male,Tier 2,Salaried,66801.0,20495.0,682.0,46,Verified,7500.0,,3,26.1,,Under Review,0,,,,,0,0,11,10.0,,0.3068067843295759
APP404336,FC04192,2024-06-27,Small Business Loan,Mobile App,Android,23.0,Female,Tier 2,Self Employed,47572.0,4335.0,,54,Verified,344400.0,293200.0,24,22.16,15234.0,Approved,1,16.1,3.0,0.0,0.0,0,0,9,7.0,,0.0911250315311527
APP405641,FC01489,16-12-2023,Credit Line,DSA Agent,iOS,39.0,Female,Tier 2,Salaried,10068.0,19405.0,633.0,66,Pending,51600.0,,24,25.6,,Rejected,0,,,,,0,2,8,2.0,High existing obligations,1.927393722685737
APP406509,FC04944,2024-07-08,Credit Line,Partner Merchant,iOS,44.0,Male,Tier 1,Salaried,43540.0,5873.0,,17,Verified,84800.0,,12,22.09,,Rejected,0,,,,,0,0,4,9.0,Thin credit file,0.1348874598070739
APP404421,FC05130,2024-06-07,Personal Loan,Partner Merchant,Android,41.0,Female,Tier 1,Self Employed,41716.0,459.0,760.0,24,Verified,363000.0,,36,22.56,,Under Review,0,,,,,0,0,8,,,0.0110029724805829
APP404940,FC01779,2023-09-01,BNPL,Mobile App,Android,30.0,Female,Tier 1,Self Employed,57449.0,11225.0,748.0,14,Verified,4800.0,4000.0,1,21.11,4070.0,Approved,1,1.4,1.0,0.0,0.0,0,0,4,9.0,,0.1953906943549931
